id,cluster,area,longitude,latitude,submission,SOC
336,22,centre,118.785491,31.972656,1900-01-01 08:49:42.661899,15.757511620448724
337,37,suburb,118.950341,32.1407049,1900-01-01 08:50:07.433412,13.262644217301997
338,34,centre,118.6823,32.139116,1900-01-01 08:50:34.233979,19.088437184127386
339,30,suburb,118.874783,32.042865,1900-01-01 08:50:45.653255,18.88327957126259
340,27,suburb,118.56952,32.040084,1900-01-01 08:50:51.852530,11.706562199270087
341,31,suburb,118.937413,32.106922,1900-01-01 08:51:20.144658,15.777352938932433
342,0,suburb,118.52801,31.740192,1900-01-01 08:51:22.427374,13.995055990581044
343,29,centre,118.798453,32.038222,1900-01-01 08:51:24.941027,11.59414463448956
344,30,suburb,118.903576,32.079236,1900-01-01 08:51:30.496714,16.60690813996973
345,27,suburb,118.58105,32.053016,1900-01-01 08:51:41.405233,16.486762994843932
346,30,centre,118.810442,32.086684,1900-01-01 08:51:54.679412,13.984342586196771
347,22,centre,118.740513,32.012143,1900-01-01 08:51:56.622383,14.24032251889842
348,40,centre,118.749664,32.209083,1900-01-01 08:52:05.602235,18.490383084285106
349,35,centre,118.793728,32.116149,1900-01-01 08:52:06.618391,19.589827218634735
350,45,suburb,118.74437,32.409702,1900-01-01 08:52:13.532891,17.070725522656808
351,22,centre,118.762496,32.020984,1900-01-01 08:52:19.790701,13.56706890402543
352,16,centre,118.886275,31.94514,1900-01-01 08:52:20.284599,11.85232325236184
353,30,suburb,118.887535,32.086405,1900-01-01 08:52:32.755272,19.064677298230023
354,29,centre,118.747464,32.083802,1900-01-01 08:52:35.672409,19.29291417302714
355,19,suburb,118.436408,32.025941,1900-01-01 08:52:38.449848,15.075564988529656
356,8,centre,118.626135,31.837249,1900-01-01 08:52:38.820392,19.453015334790795
357,7,suburb,118.582445,31.813266,1900-01-01 08:53:06.670743,12.24034396992007
358,27,suburb,118.480073,32.068655,1900-01-01 08:53:11.428113,16.842730451542362
359,15,centre,118.727487,31.888051,1900-01-01 08:53:39.909217,14.541623969075518
360,40,suburb,118.748944,32.246716,1900-01-01 08:53:41.768857,18.863647883097013
361,34,centre,118.6807,32.172283,1900-01-01 08:53:51.776185,12.327441292790569
362,47,suburb,118.739303,32.431434,1900-01-01 08:53:53.664370,17.162960923749075
363,43,suburb,118.788568,32.297083,1900-01-01 08:53:57.413855,13.147592524004601
364,40,suburb,118.730663,32.261699,1900-01-01 08:54:17.413869,11.478835520064967
365,28,centre,118.678776,32.099316,1900-01-01 08:54:20.369861,10.330745914755056
366,16,centre,118.897445,31.907321,1900-01-01 08:54:20.841735,14.287957224982378
367,22,centre,118.769084,32.009991,1900-01-01 08:54:22.956793,12.519409882460929
368,15,centre,118.763426,31.90196,1900-01-01 08:54:30.455318,12.53191193722852
369,17,centre,118.951412,31.871622,1900-01-01 08:54:34.669589,10.120362228976543
370,22,centre,118.783116,32.0157,1900-01-01 08:54:38.351039,16.18480259512748
371,40,suburb,118.73745,32.249866,1900-01-01 08:55:19.741332,11.278574777885003
372,30,suburb,118.879283,32.07885,1900-01-01 08:55:49.731862,13.186138552686252
373,21,suburb,118.609736,31.983573,1900-01-01 08:56:16.134901,14.047577078817064
374,35,centre,118.741751,32.134169,1900-01-01 08:56:28.137898,19.90345001560894
375,47,suburb,118.739182,32.434694,1900-01-01 08:56:43.671990,19.003383427056292
376,29,centre,118.790733,32.035866,1900-01-01 08:56:43.918822,11.629544260466053
377,30,suburb,118.88697,32.062317,1900-01-01 08:57:01.805895,11.639280668270864
378,14,centre,118.676983,31.940018,1900-01-01 08:57:14.465350,14.903053465487371
379,30,suburb,118.866,32.096268,1900-01-01 08:58:02.152951,15.324855828460553
380,31,suburb,118.946784,32.066716,1900-01-01 08:58:07.626625,14.084273005629804
381,46,suburb,118.832128,32.420516,1900-01-01 08:58:33.164131,19.353004083865613
382,21,suburb,118.600928,31.987514,1900-01-01 08:59:20.578480,11.402892979004948
383,22,centre,118.757993,31.972353,1900-01-01 08:59:30.900073,10.653042071517802
384,31,suburb,118.99795,32.058183,1900-01-01 09:00:01.660130,15.901671803162138
385,33,suburb,118.547834,32.132388,1900-01-01 09:00:12.201922,14.643670243334075
386,40,centre,118.718897,32.199284,1900-01-01 09:00:16.768239,12.88398497331494
387,21,centre,118.62443,31.979587,1900-01-01 09:00:25.057395,16.62504571532676
388,16,centre,118.805647,31.915533,1900-01-01 09:00:33.530796,16.658591175591877
389,37,suburb,118.944903,32.127567,1900-01-01 09:00:43.858983,18.447750794029858
390,34,centre,118.691015,32.159416,1900-01-01 09:00:55.382123,14.240889884358493
391,41,suburb,118.814185,32.249372,1900-01-01 09:01:05.311845,10.584612930278931
392,16,centre,118.907268,31.947236,1900-01-01 09:01:19.651514,12.870515199196298
393,27,suburb,118.510287,32.103332,1900-01-01 09:01:38.365401,10.257442137498694
394,21,suburb,118.605015,31.985699,1900-01-01 09:01:48.178285,14.441674377121183
395,28,centre,118.653872,32.048282,1900-01-01 09:01:56.435480,14.14856869333564
396,37,suburb,118.94406,32.147008,1900-01-01 09:02:02.287000,12.559533927950643
397,29,centre,118.77872,32.031368,1900-01-01 09:02:09.849677,18.28656914555738
398,31,suburb,118.951872,32.097924,1900-01-01 09:02:13.149369,17.872984265883982
399,46,suburb,118.844564,32.417133,1900-01-01 09:02:19.478310,18.132507619717032
400,36,suburb,118.886816,32.17035,1900-01-01 09:02:19.731422,11.427988669081106
401,45,suburb,118.741505,32.418098,1900-01-01 09:03:11.617106,14.70399929220913
402,0,suburb,118.528984,31.783683,1900-01-01 09:03:12.659771,16.104432526277286
403,40,suburb,118.734231,32.256851,1900-01-01 09:03:24.836150,10.885876688018019
404,28,centre,118.674833,32.079666,1900-01-01 09:03:27.544460,10.460073108872969
405,30,suburb,118.877876,32.107039,1900-01-01 09:03:33.389214,16.14426084353999
406,22,centre,118.764924,31.977917,1900-01-01 09:03:35.487928,13.485193694925632
407,32,suburb,119.041241,32.083311,1900-01-01 09:03:53.150779,18.869030296057584
408,26,suburb,118.457231,32.040267,1900-01-01 09:04:06.716190,11.047377939410802
409,0,suburb,118.529519,31.783331,1900-01-01 09:04:09.126871,14.168033067307237
410,12,suburb,118.437857,31.918551,1900-01-01 09:04:13.226097,19.209538328135473
411,43,suburb,118.726526,32.303401,1900-01-01 09:04:17.993227,13.76369756593767
412,35,centre,118.740192,32.13758,1900-01-01 09:04:26.104476,19.854914276432975
413,27,suburb,118.511961,32.10443,1900-01-01 09:04:32.357682,13.304022373824873
414,30,suburb,118.90473,32.105278,1900-01-01 09:04:54.206088,16.05255555995212
415,41,suburb,118.81386,32.24836,1900-01-01 09:05:50.264637,18.319590605471312
416,28,suburb,118.606746,32.082845,1900-01-01 09:06:08.739087,14.46711712647238
417,3,centre,118.855145,31.787281,1900-01-01 09:06:10.290148,19.04948345549927
418,10,centre,118.846039,31.803003,1900-01-01 09:06:20.843170,19.92011243414474
419,20,suburb,118.56024,31.965062,1900-01-01 09:06:27.817625,16.230659995840973
420,28,centre,118.618028,32.059583,1900-01-01 09:06:29.450443,11.059061548822323
421,43,suburb,118.799016,32.295806,1900-01-01 09:06:34.100271,11.780175854562122
422,40,suburb,118.738858,32.2338809,1900-01-01 09:06:48.738345,13.072631305054639
423,26,suburb,118.458744,32.038249,1900-01-01 09:06:58.468501,10.016636236770104
424,0,suburb,118.5618,31.769983,1900-01-01 09:07:21.362336,10.580154571667402
425,40,suburb,118.778336,32.244017,1900-01-01 09:07:47.958459,12.07959858072659
426,30,suburb,118.91205,32.095065,1900-01-01 09:07:51.559300,16.005562261662398
427,3,centre,118.886886,31.738756,1900-01-01 09:07:59.899493,12.334202554680964
428,29,centre,118.768921,32.057778,1900-01-01 09:08:35.012565,10.583563589805888
429,40,suburb,118.746923,32.263866,1900-01-01 09:09:13.614422,14.22069590165532
430,36,centre,118.85678,32.139623,1900-01-01 09:09:14.371457,18.817202123338397
431,39,centre,118.681591,32.198124,1900-01-01 09:09:23.913093,13.790568960774285
432,23,centre,118.812182,31.965256,1900-01-01 09:09:37.979438,17.48788257540133
433,29,centre,118.75061,32.064659,1900-01-01 09:09:46.126112,11.718530990476431
434,36,suburb,118.884778,32.127674,1900-01-01 09:09:54.314358,10.618408755963157
435,16,centre,118.830316,31.899016,1900-01-01 09:10:04.022610,13.044684073773194
436,33,suburb,118.540297,32.154879,1900-01-01 09:10:08.527073,16.81765864251638
437,7,suburb,118.541832,31.8176,1900-01-01 09:10:17.939604,11.294695224517929
438,40,suburb,118.77755,32.23405,1900-01-01 09:10:18.250131,13.86742336087597
439,36,suburb,118.885008,32.127372,1900-01-01 09:10:45.403372,19.905517338292043
440,8,suburb,118.589818,31.819978,1900-01-01 09:10:57.841221,12.949171774717005
441,39,centre,118.681591,32.198124,1900-01-01 09:10:58.848398,12.377418260156388
442,30,suburb,118.890915,32.053466,1900-01-01 09:11:06.354583,10.91931079198188
443,23,suburb,118.871863,31.986065,1900-01-01 09:11:18.315441,16.27128623048958
444,29,centre,118.778981,32.040341,1900-01-01 09:11:19.786525,19.425835996979302
445,23,suburb,118.86636,32.0257,1900-01-01 09:11:37.856298,10.127690275129083
446,22,centre,118.729092,31.975147,1900-01-01 09:11:49.939995,18.67289405462465
447,21,suburb,118.598816,31.9894,1900-01-01 09:11:57.944096,16.656864286583843
448,31,suburb,119.006344,32.040734,1900-01-01 09:12:11.888185,19.44879299420311
449,23,suburb,118.86636,32.0257,1900-01-01 09:12:17.857512,18.51915908652135
450,21,suburb,118.599357,31.988147,1900-01-01 09:12:21.686088,12.61955174461242
451,43,suburb,118.788119,32.2975,1900-01-01 09:12:26.271805,18.853194963608946
452,23,suburb,118.873016,31.980895,1900-01-01 09:12:57.823390,14.504837751074488
453,28,suburb,118.602185,32.034206,1900-01-01 09:13:07.320436,10.12901289752905
454,30,centre,118.80575,32.0769329,1900-01-01 09:13:14.447345,17.50764861886352
455,40,suburb,118.726583,32.264514,1900-01-01 09:13:31.529618,19.64938125264567
456,3,centre,118.842832,31.782,1900-01-01 09:13:50.524065,19.679655666042272
457,32,suburb,119.057005,32.07874,1900-01-01 09:14:01.678017,12.33076626218727
458,21,suburb,118.59288,32.016736,1900-01-01 09:14:07.822167,14.228028654787654
459,36,suburb,118.865383,32.153883,1900-01-01 09:14:18.298077,12.323376814680778
460,40,suburb,118.753648,32.242432,1900-01-01 09:14:49.665704,17.860856998841623
461,36,suburb,118.872278,32.133418,1900-01-01 09:15:14.181269,10.049606015690804
462,41,suburb,118.807173,32.255283,1900-01-01 09:16:04.050927,13.375581051061946
463,31,suburb,118.995663,32.043416,1900-01-01 09:16:04.635770,16.374190342166813
464,40,centre,118.7453,32.222016,1900-01-01 09:16:26.077956,14.518216826697596
465,15,centre,118.764088,31.875028,1900-01-01 09:16:28.283147,12.927940314405188
466,40,suburb,118.745783,32.264541,1900-01-01 09:16:31.393421,16.709610146245126
467,22,centre,118.7906,31.974618,1900-01-01 09:16:33.241937,14.174863747960117
468,29,centre,118.763057,32.039417,1900-01-01 09:16:37.464292,16.04117804020882
469,30,suburb,118.905552,32.065948,1900-01-01 09:16:41.309411,18.611660005168904
470,30,suburb,118.888312,32.066502,1900-01-01 09:16:50.126341,15.382582499869688
471,16,centre,118.859416,31.946116,1900-01-01 09:16:51.941548,18.9538588428821
472,7,suburb,118.568618,31.801973,1900-01-01 09:17:41.084941,17.278953217243235
473,44,suburb,118.810415,32.302783,1900-01-01 09:17:43.074019,17.77138640810473
474,26,suburb,118.425126,32.035215,1900-01-01 09:18:29.466810,18.25388283216152
475,26,suburb,118.411883,32.0331059,1900-01-01 09:18:42.421313,18.25147791285258
476,26,suburb,118.425126,32.035215,1900-01-01 09:18:43.994150,12.54226611825769
477,26,suburb,118.434016,32.030053,1900-01-01 09:19:24.322267,10.413878112073808
478,26,suburb,118.425126,32.035215,1900-01-01 09:19:34.474018,18.604698857564333
479,26,suburb,118.425126,32.035215,1900-01-01 09:19:46.280588,10.846207687540023
480,26,suburb,118.411883,32.0331059,1900-01-01 09:19:58.571468,17.322159326873106
481,26,suburb,118.425126,32.035215,1900-01-01 09:20:06.178880,19.065309185714046
482,26,suburb,118.425126,32.035215,1900-01-01 09:21:02.714339,11.67765580814391
483,26,suburb,118.425126,32.035215,1900-01-01 09:21:04.675119,12.993568033467238
484,26,suburb,118.425126,32.035215,1900-01-01 09:21:17.336591,11.570140717954216
485,26,suburb,118.434016,32.030053,1900-01-01 09:21:22.866642,19.332987532821022
486,26,suburb,118.434016,32.030053,1900-01-01 09:21:47.963546,15.97945994636332
487,39,centre,118.681288,32.1979479,1900-01-01 09:22:06.342500,12.48413465082971
488,26,suburb,118.434016,32.030053,1900-01-01 09:22:12.580543,10.027258690094982
489,26,suburb,118.434016,32.030053,1900-01-01 09:22:15.725819,16.91750224333209
490,39,centre,118.681288,32.1979479,1900-01-01 09:22:27.490980,13.103808259798114
491,26,suburb,118.434016,32.030053,1900-01-01 09:22:40.828930,18.52972921698226
492,39,centre,118.681288,32.1979479,1900-01-01 09:22:41.496910,15.249704422542642
493,26,suburb,118.434016,32.030053,1900-01-01 09:22:58.445000,15.572500439659938
494,26,suburb,118.434016,32.030053,1900-01-01 09:23:08.582925,18.16556080430521
495,39,centre,118.681288,32.1979479,1900-01-01 09:23:23.157229,13.335074657912752
496,19,suburb,118.436858,32.024951,1900-01-01 09:23:46.796901,14.515929630733218
497,26,suburb,118.434016,32.030053,1900-01-01 09:23:56.215954,10.504050923133338
498,19,suburb,118.436858,32.024951,1900-01-01 09:24:27.627662,16.730570500331027
499,19,suburb,118.436858,32.024951,1900-01-01 09:24:39.195551,15.046853734140418
500,39,centre,118.681288,32.1979479,1900-01-01 09:24:40.530624,18.623185468359026
501,39,centre,118.681288,32.1979479,1900-01-01 09:24:42.028092,12.536425242568228
502,39,centre,118.681288,32.1979479,1900-01-01 09:24:59.753149,11.04627888742474
503,39,centre,118.681288,32.1979479,1900-01-01 09:25:12.606380,17.400975256176825
504,19,suburb,118.440603,32.021546,1900-01-01 09:25:24.472889,18.776740768408434
505,19,suburb,118.440603,32.021546,1900-01-01 09:25:28.419567,18.490094926927775
506,19,suburb,118.440603,32.021546,1900-01-01 09:25:42.675912,11.061179490296798
507,39,centre,118.681288,32.1979479,1900-01-01 09:25:46.837680,16.22384428566005
508,19,suburb,118.440603,32.021546,1900-01-01 09:25:50.140238,16.869457399805178
509,39,centre,118.681288,32.1979479,1900-01-01 09:26:24.028623,12.049236869597017
510,19,suburb,118.440603,32.021546,1900-01-01 09:26:34.920037,11.083497344628592
511,39,centre,118.681288,32.1979479,1900-01-01 09:26:36.571373,16.762424822774626
512,19,suburb,118.440603,32.021546,1900-01-01 09:26:53.734431,16.781289258578433
513,19,suburb,118.440603,32.021546,1900-01-01 09:27:00.198599,17.56640596019149
514,26,suburb,118.456498,32.029515,1900-01-01 09:27:02.379909,12.396768880407388
515,19,suburb,118.440603,32.021546,1900-01-01 09:27:02.389731,15.027379168011386
516,26,suburb,118.456498,32.029515,1900-01-01 09:27:08.504913,10.780674724998734
517,26,suburb,118.456498,32.029515,1900-01-01 09:27:51.057635,11.986649848355725
518,26,suburb,118.456498,32.029515,1900-01-01 09:28:07.812762,12.714654302699943
519,19,suburb,118.440603,32.021546,1900-01-01 09:28:26.013945,16.54296633697889
520,19,suburb,118.440603,32.021546,1900-01-01 09:28:51.876678,12.957260786883502
521,26,suburb,118.456498,32.029515,1900-01-01 09:28:52.844840,18.572716479467147
522,37,suburb,119.015198,32.146121,1900-01-01 09:30:02.510645,18.862247187814873
523,26,suburb,118.456498,32.029515,1900-01-01 09:30:04.235098,17.851361948225403
524,26,suburb,118.456498,32.029515,1900-01-01 09:30:17.545873,16.321213368990783
525,37,suburb,119.015081,32.146054,1900-01-01 09:30:36.466199,15.350312900861804
526,39,centre,118.68176,32.198182,1900-01-01 09:30:45.070897,10.894945450329
527,37,suburb,119.015081,32.146054,1900-01-01 09:30:58.949598,16.16321428524622
528,39,centre,118.68176,32.198182,1900-01-01 09:31:00.694263,10.243131997101578
529,34,centre,118.662195,32.179537,1900-01-01 09:31:13.278643,16.22231058839795
530,37,suburb,119.009526,32.147869,1900-01-01 09:31:16.149733,11.42824533132121
531,34,centre,118.66192,32.179568,1900-01-01 09:31:23.094955,12.09749949655635
532,39,centre,118.68176,32.198182,1900-01-01 09:31:26.783832,15.771402440203417
533,37,suburb,119.009526,32.147869,1900-01-01 09:31:56.190078,17.534954225564146
534,39,centre,118.68176,32.198182,1900-01-01 09:32:02.433707,16.719571405958224
535,37,suburb,119.017325,32.152,1900-01-01 09:33:02.880975,17.917430034231376
536,37,suburb,119.017325,32.152,1900-01-01 09:33:20.351409,19.171675510894147
537,39,centre,118.68176,32.198182,1900-01-01 09:33:31.629955,10.027032138935027
538,37,suburb,119.015081,32.146054,1900-01-01 09:33:41.592930,13.10129689716074
539,26,suburb,118.465808,32.05384,1900-01-01 09:33:45.452576,16.043077792236502
540,34,centre,118.660248,32.182011,1900-01-01 09:34:02.885289,16.003922370976397
541,23,suburb,118.911233,32.018,1900-01-01 09:34:12.101896,18.241621349141813
542,27,suburb,118.559933,32.098083,1900-01-01 09:34:18.819407,19.020001416262257
543,29,centre,118.739252,32.055622,1900-01-01 09:34:29.541150,19.627703198402422
544,34,centre,118.660248,32.182011,1900-01-01 09:34:30.051619,16.964824307014503
545,43,suburb,118.746916,32.312733,1900-01-01 09:34:36.073045,17.23093054664419
546,27,suburb,118.562216,32.092599,1900-01-01 09:35:09.092085,19.312819841207535
547,27,suburb,118.57185,32.030783,1900-01-01 09:35:15.941619,13.924666186260424
548,23,centre,118.888166,31.9633,1900-01-01 09:35:20.460091,15.09807196621584
549,15,centre,118.792716,31.946983,1900-01-01 09:35:32.652477,17.90840163227405
550,23,centre,118.890466,31.97325,1900-01-01 09:35:35.721530,14.420356377299253
551,34,centre,118.690025,32.18097,1900-01-01 09:35:57.737629,16.939564109345476
552,22,centre,118.772765,32.009183,1900-01-01 09:36:00.596164,12.277595015378608
553,21,suburb,118.596048,31.990468,1900-01-01 09:36:01.986783,18.34476138453668
554,30,suburb,118.882343,32.048,1900-01-01 09:36:12.174524,14.673382658461898
